module_name,token_num,loss,accuracy
net_dict.attn_layers.0,1,6.712482179005939,0.1720026284456253
net_dict.attn_layers.0,2,9.75650296529134,0.021260200068354607
net_dict.attn_layers.0,3,9.708887392679852,0.03149019554257393
net_dict.attn_layers.1,1,10.401162681579587,0.02389432303607464
net_dict.attn_layers.1,2,10.362005716959635,0.02346719428896904
net_dict.attn_layers.1,3,10.42117533365886,0.02097385749220848
net_dict.attn_layers.2,1,10.536881637573243,0.020254401490092278
net_dict.attn_layers.2,2,10.585697911580404,0.02092066779732704
net_dict.attn_layers.2,3,10.533543904622396,0.0210457481443882
net_dict.attn_layers.3,1,10.523969535827638,0.017553813755512238
net_dict.attn_layers.3,2,10.520438728332518,0.02028076723217964
net_dict.attn_layers.3,3,10.543438860575359,0.018588239327073097
net_dict.attn_layers.4,1,10.406597607930506,0.018636660650372505
net_dict.attn_layers.4,2,10.411632944742838,0.016252044588327408
net_dict.attn_layers.4,3,10.428256505330406,0.016379086300730705
net_dict.attn_layers.5,1,10.356366284688313,0.014905414544045925
net_dict.attn_layers.5,2,10.408937085469567,0.017538366839289665
net_dict.attn_layers.5,3,10.388434906005863,0.01547712367027998
net_dict.attn_layers.6,1,10.277200342814124,0.016079584136605263
net_dict.attn_layers.6,2,10.296529795328775,0.01595168001949787
net_dict.attn_layers.6,3,10.276692250569667,0.01460784487426281
net_dict.attn_layers.7,1,10.189662653605147,0.014990211464464664
net_dict.attn_layers.7,2,10.185814399719243,0.01572967693209648
net_dict.attn_layers.7,3,10.188830401102708,0.01599346660077572
net_dict.attn_layers.8,1,10.10250680287679,0.016118718311190605
net_dict.attn_layers.8,2,10.10094346364339,0.015520731918513775
net_dict.attn_layers.8,3,10.126944986979167,0.015797387808561325
net_dict.attn_layers.9,1,10.06301907857259,0.01471624244004488
net_dict.attn_layers.9,2,10.059074974060058,0.017061704769730568
net_dict.attn_layers.9,3,10.128527526855473,0.0174836628139019
net_dict.attn_layers.10,1,10.046669057210286,0.01619047485291958
net_dict.attn_layers.10,2,10.068227183024085,0.01569702848792076
net_dict.attn_layers.10,3,10.02024388631185,0.017366014420986176
net_dict.attn_layers.11,1,9.959882990519203,0.015303327701985836
net_dict.attn_layers.11,2,10.008297894795735,0.016545874997973442
net_dict.attn_layers.11,3,10.009324556986494,0.01576470397412777
net_dict.attn_layers.12,1,9.96543685913086,0.016601433977484703
net_dict.attn_layers.12,2,9.962139994303389,0.016101859509944916
net_dict.attn_layers.12,3,9.941464004516604,0.01577124372124672
