module_name,token_num,loss,accuracy
net_dict.attn_layers.11,1,5.89021825790405,0.21681326627731323
net_dict.attn_layers.11,2,7.192121982574468,0.1180039569735527
net_dict.attn_layers.11,3,7.682540893554687,0.06738492101430893
net_dict.attn_layers.11,4,7.894798755645755,0.052549030631780624
net_dict.attn_layers.11,5,7.934401988983158,0.04278704896569252
net_dict.attn_layers.12,1,5.989026546478273,0.20606067776679993
net_dict.attn_layers.12,2,7.30926418304443,0.10587082803249359
net_dict.attn_layers.12,3,7.772555351257324,0.06483838707208633
net_dict.attn_layers.12,4,7.953190326690678,0.045882344245910645
net_dict.attn_layers.12,5,7.996004104614253,0.04690871760249138
net_dict.attn_layers.13,1,5.955046176910403,0.20527853071689606
net_dict.attn_layers.13,2,7.281335830688482,0.10782776772975922
net_dict.attn_layers.13,3,7.732676982879643,0.06895200163125992
net_dict.attn_layers.13,4,7.935623645782475,0.04764706641435623
net_dict.attn_layers.13,5,8.032092094421388,0.039450448006391525
net_dict.attn_layers.14,1,5.963391780853273,0.20136860013008118
net_dict.attn_layers.14,2,7.342532157897946,0.10293541103601456
net_dict.attn_layers.14,3,7.842525482177727,0.06699316948652267
net_dict.attn_layers.14,4,7.9899668693542445,0.04803922772407532
net_dict.attn_layers.14,5,8.058028221130371,0.03650638461112976
net_dict.attn_layers.15,1,6.011822700500488,0.20215050876140594
net_dict.attn_layers.15,2,7.3628540039062536,0.10371818393468857
net_dict.attn_layers.15,3,7.842391014099126,0.05876588821411133
net_dict.attn_layers.15,4,8.025108337402338,0.04529412463307381
net_dict.attn_layers.15,5,8.125979423522944,0.04102059826254845
net_dict.attn_layers.16,1,6.03334045410156,0.19139792025089264
net_dict.attn_layers.16,2,7.281525135040283,0.10273976624011993
net_dict.attn_layers.16,3,7.775100231170658,0.06444663554430008
net_dict.attn_layers.16,4,7.913482666015624,0.048431385308504105
net_dict.attn_layers.16,5,7.99941730499268,0.04278704896569252
net_dict.attn_layers.17,1,6.045230388641353,0.1827956885099411
net_dict.attn_layers.17,2,7.305035114288331,0.10136985033750534
net_dict.attn_layers.17,3,7.774318218231195,0.061312418431043625
net_dict.attn_layers.17,4,7.9189920425415,0.037647049874067307
net_dict.attn_layers.17,5,7.986688613891602,0.04259078577160835
net_dict.attn_layers.18,1,6.171773433685298,0.16774192452430725
net_dict.attn_layers.18,2,7.3093543052673375,0.09706460684537888
net_dict.attn_layers.18,3,7.74762201309204,0.05151810869574547
net_dict.attn_layers.18,4,7.83743858337402,0.045882344245910645
net_dict.attn_layers.18,5,7.874105930328373,0.04160943254828453
net_dict.attn_layers.19,1,6.462081432342525,0.13861192762851715
net_dict.attn_layers.19,2,7.544351577758793,0.08434443920850754
net_dict.attn_layers.19,3,7.826328277587891,0.050734568387269974
net_dict.attn_layers.19,4,7.868318557739261,0.04058823361992836
net_dict.attn_layers.19,5,7.905760765075677,0.03415112569928169
net_dict.attn_layers.20,1,7.136220932006836,0.106940358877182
net_dict.attn_layers.20,2,8.085146903991694,0.05342467874288559
net_dict.attn_layers.20,3,8.219091415405268,0.03467189893126488
net_dict.attn_layers.20,4,8.226771354675293,0.02607843466103077
net_dict.attn_layers.20,5,8.236969947814943,0.0274779312312603
