module_name,token_num,loss,accuracy
net_dict.attn_layers.10,3,11.258406639099123,0.0
net_dict.attn_layers.10,4,11.357085227966314,0.0
net_dict.attn_layers.10,5,11.357609748840325,0.0001962708920473233
net_dict.attn_layers.11,1,11.055343627929695,0.0009775168728083372
net_dict.attn_layers.11,2,11.24278259277343,0.00019569473806768656
net_dict.attn_layers.11,3,11.277158737182624,0.0
net_dict.attn_layers.11,4,11.381348609924318,0.0003921569150406867
net_dict.attn_layers.11,5,11.341225624084467,0.0
net_dict.attn_layers.12,1,10.969357490539553,0.006451610941439867
net_dict.attn_layers.12,2,11.068812370300291,0.0005870841559953988
net_dict.attn_layers.12,3,11.169442176818851,0.0
net_dict.attn_layers.12,4,11.244056701660163,0.0
net_dict.attn_layers.12,5,11.208783149719238,0.0001962708920473233
net_dict.attn_layers.13,1,11.092123031616214,0.00019550349679775536
net_dict.attn_layers.13,2,11.336227416992188,0.0
net_dict.attn_layers.13,3,11.238727569580078,0.0005876592476852238
net_dict.attn_layers.13,4,11.326638221740719,0.0
net_dict.attn_layers.13,5,11.302097320556646,0.0
net_dict.attn_layers.14,1,11.279147148132331,0.0
net_dict.attn_layers.14,2,11.208944320678711,0.0
net_dict.attn_layers.14,3,11.354471206665037,0.0
net_dict.attn_layers.14,4,11.261512756347662,0.0
net_dict.attn_layers.14,5,11.247211456298826,0.0001962708920473233
net_dict.attn_layers.15,1,11.37497901916504,0.0
net_dict.attn_layers.15,2,11.301627159118652,0.0003913894761353731
net_dict.attn_layers.15,3,11.352338790893555,0.0
net_dict.attn_layers.15,4,11.39003467559814,0.0
net_dict.attn_layers.15,5,11.388643264770513,0.0
net_dict.attn_layers.16,1,11.190174102783208,0.00019550349679775536
net_dict.attn_layers.16,2,11.283693313598631,0.00019569473806768656
net_dict.attn_layers.16,3,11.383480072021486,0.0
net_dict.attn_layers.16,4,11.297781944274897,0.00019607845752034336
net_dict.attn_layers.16,5,11.29071617126464,0.0001962708920473233
net_dict.attn_layers.17,1,11.249570846557617,0.00019550349679775536
net_dict.attn_layers.17,2,11.309346199035648,0.00019569473806768656
net_dict.attn_layers.17,3,11.267832756042484,0.0
net_dict.attn_layers.17,4,11.272634506225577,0.00019607845752034336
net_dict.attn_layers.17,5,11.334717750549311,0.0
net_dict.attn_layers.18,1,11.196697235107427,0.0
net_dict.attn_layers.18,2,11.160913467407223,0.0005870841559953988
net_dict.attn_layers.18,3,11.146582603454593,0.0
net_dict.attn_layers.18,4,11.239605903625485,0.00019607845752034336
net_dict.attn_layers.18,5,11.17054557800293,0.0001962708920473233
net_dict.attn_layers.19,1,11.221201896667486,0.00019550349679775536
net_dict.attn_layers.19,2,11.006018638610833,0.0003913894761353731
net_dict.attn_layers.19,3,11.104776382446284,0.0
net_dict.attn_layers.19,4,11.128186225891117,0.0
net_dict.attn_layers.19,5,11.010376930236811,0.0
net_dict.attn_layers.20,1,10.699230194091795,0.0
net_dict.attn_layers.20,2,10.660615921020506,0.00019569473806768656
net_dict.attn_layers.20,3,10.701375007629393,0.0
net_dict.attn_layers.20,4,10.677640914916987,0.0003921569150406867
net_dict.attn_layers.20,5,10.8205509185791,0.0
