module_name,token_num,loss,accuracy
net_dict.attn_layers.0,1,6.580579051971435,0.1735486388206482
net_dict.attn_layers.0,2,9.438758316040039,0.020639892667531967
net_dict.attn_layers.0,3,9.48874720255534,0.027529411017894745
net_dict.attn_layers.1,1,10.15553353627523,0.022811483591794968
net_dict.attn_layers.1,2,10.13378019968669,0.02344759926199913
net_dict.attn_layers.1,3,10.233526471455889,0.0203790832310915
net_dict.attn_layers.2,1,10.452362963358558,0.019484667107462883
net_dict.attn_layers.2,2,10.436959966023762,0.020463598892092705
net_dict.attn_layers.2,3,10.439898020426432,0.02091502957046032
net_dict.attn_layers.3,1,10.486542612711588,0.020737115293741226
net_dict.attn_layers.3,2,10.45879559834798,0.019464578479528427
net_dict.attn_layers.3,3,10.449407831827799,0.02111111395061016
net_dict.attn_layers.4,1,10.366897112528486,0.02288975566625595
net_dict.attn_layers.4,2,10.388529218037924,0.020848842337727547
net_dict.attn_layers.4,3,10.390788307189943,0.020241830497980118
net_dict.attn_layers.5,1,10.372783292134605,0.01973254792392254
net_dict.attn_layers.5,2,10.322519709269208,0.018465556204319
net_dict.attn_layers.5,3,10.361092402140299,0.018562089651823044
net_dict.attn_layers.6,1,10.199731992085777,0.01642530970275402
net_dict.attn_layers.6,2,10.276956113179528,0.016885407269001007
net_dict.attn_layers.6,3,10.231685218811036,0.01692810468375683
net_dict.attn_layers.7,1,10.144727096557617,0.016516633331775665
net_dict.attn_layers.7,2,10.176927146911625,0.015076720155775547
net_dict.attn_layers.7,3,10.182726224263513,0.015352942980825901
net_dict.attn_layers.8,1,10.175139859517415,0.015714282169938087
net_dict.attn_layers.8,2,10.15381930033366,0.016565460711717606
net_dict.attn_layers.8,3,10.127426045735675,0.017633987590670586
net_dict.attn_layers.9,1,10.07026114145915,0.014846705831587315
net_dict.attn_layers.9,2,10.065821062723792,0.01672869734466076
net_dict.attn_layers.9,3,10.089769503275551,0.015450981445610523
net_dict.attn_layers.10,1,10.063120689392099,0.016320938244462013
net_dict.attn_layers.10,2,10.080216738382976,0.01636304333806038
net_dict.attn_layers.10,3,10.066161994934086,0.014993462711572647
net_dict.attn_layers.11,1,9.944146766662598,0.013411608524620533
net_dict.attn_layers.11,2,9.941222368876138,0.013751223683357239
net_dict.attn_layers.11,3,9.926368370056155,0.014477125369012356
net_dict.attn_layers.12,1,9.952493031819662,0.01592302694916725
net_dict.attn_layers.12,2,9.934996846516931,0.015253018587827682
net_dict.attn_layers.12,3,9.940917180379236,0.016189543530344963
net_dict.attn_layers.13,1,9.927910601298011,0.014892369508743286
net_dict.attn_layers.13,2,9.916333529154462,0.01744694449007511
net_dict.attn_layers.13,3,9.906042416890465,0.014712419360876083
net_dict.attn_layers.14,1,9.966114565531417,0.01660795696079731
net_dict.attn_layers.14,2,9.8919185256958,0.015292196534574032
net_dict.attn_layers.14,3,9.950899124145508,0.014339870773255825
net_dict.attn_layers.15,1,9.892973670959474,0.014266147278249264
net_dict.attn_layers.15,2,9.907405039469404,0.0157623253762722
net_dict.attn_layers.15,3,9.962544848124184,0.012934640049934387
net_dict.attn_layers.16,1,9.892601242065432,0.01379647757858038
net_dict.attn_layers.16,2,9.88595907847087,0.01236042845994234
net_dict.attn_layers.16,3,9.920535647074383,0.014647058211266994
net_dict.attn_layers.17,1,9.922289568583173,0.012211347930133343
net_dict.attn_layers.17,2,9.89365075429281,0.012843617238104343
net_dict.attn_layers.17,3,9.925877799987795,0.012444446794688702
net_dict.attn_layers.18,1,9.937849693298336,0.012152641080319881
net_dict.attn_layers.18,2,9.985115559895835,0.01174665056169033
net_dict.attn_layers.18,3,10.0355094909668,0.01103921514004469
net_dict.attn_layers.19,1,9.794344062805177,0.011148073710501194
net_dict.attn_layers.19,2,9.80336176554362,0.012125365436077118
net_dict.attn_layers.19,3,9.769910748799644,0.011104573495686054
net_dict.attn_layers.20,1,9.82861359914144,0.012061315588653088
net_dict.attn_layers.20,2,9.878306541442871,0.012131896801292896
net_dict.attn_layers.20,3,9.854319445292152,0.01310457568615675
net_dict.attn_layers.21,1,9.852028274536135,0.01083496492356062
net_dict.attn_layers.21,2,9.841207618713385,0.011034931987524033
net_dict.attn_layers.21,3,9.818689231872561,0.010300654917955399
net_dict.attn_layers.22,1,9.868121744791672,0.010965428315103054
net_dict.attn_layers.22,2,9.872073707580569,0.010009795427322388
net_dict.attn_layers.22,3,9.845212643941242,0.010738561861217022
net_dict.attn_layers.23,1,9.856726989746097,0.010560992173850536
net_dict.attn_layers.23,2,9.845450808207195,0.009879205375909805
net_dict.attn_layers.23,3,9.864275131225586,0.010712416842579842
net_dict.attn_layers.24,1,9.967597211201985,0.009471625089645386
net_dict.attn_layers.24,2,9.927359797159836,0.00963108241558075
net_dict.attn_layers.24,3,9.948269666035971,0.010176470503211021
net_dict.attn_layers.25,1,9.899330647786456,0.00909327995032072
net_dict.attn_layers.25,2,9.938203837076824,0.008906301110982895
net_dict.attn_layers.25,3,9.955432408650715,0.010816993191838264
net_dict.attn_layers.26,1,9.646204312642412,0.011422048322856426
net_dict.attn_layers.26,2,9.640990778605149,0.013738165609538555
net_dict.attn_layers.26,3,9.66688367207845,0.012065359391272068
net_dict.attn_layers.27,1,9.74433898925781,0.010782777331769466
net_dict.attn_layers.27,2,9.729181849161781,0.010571337305009365
net_dict.attn_layers.27,3,9.715696614583337,0.010973856784403324
net_dict.attn_layers.28,1,9.67202671051026,0.01070450060069561
net_dict.attn_layers.28,2,9.696531333923343,0.009585373103618622
net_dict.attn_layers.28,3,9.671745999654137,0.009862743318080902
net_dict.attn_layers.29,1,9.542593294779463,0.010645791888237
net_dict.attn_layers.29,2,9.506518007914222,0.010904341004788876
net_dict.attn_layers.29,3,9.564034779866539,0.011333334259688854
net_dict.attn_layers.30,1,9.342924385070802,0.013183302246034145
net_dict.attn_layers.30,2,9.33734678904215,0.01242572721093893
net_dict.attn_layers.30,3,9.324275347391765,0.01328758243471384
net_dict.attn_layers.31,1,9.285482076009115,0.011611216701567173
net_dict.attn_layers.31,2,9.293450876871745,0.012340840883553028
net_dict.attn_layers.31,3,9.297467613220215,0.01214379072189331
net_dict.attn_layers.32,1,9.154430313110353,0.013294192962348461
net_dict.attn_layers.32,2,9.154882125854494,0.013607572764158249
net_dict.attn_layers.32,3,9.168530502319337,0.011267976835370064
net_dict.attn_layers.33,1,9.105047632853195,0.01598825678229332
net_dict.attn_layers.33,2,9.13925599416097,0.015213839709758759
net_dict.attn_layers.33,3,9.130080146789552,0.015209152363240719
net_dict.attn_layers.34,1,9.486612968444827,0.022922372445464134
net_dict.attn_layers.34,2,9.410443420410152,0.0193405169993639
net_dict.attn_layers.34,3,9.430063514709472,0.021130718290805817
