module_name,token_num,loss,accuracy
net_dict.attn_layers.0,1,7.160230159759526,0.1935482621192932
net_dict.attn_layers.0,2,7.949332237243655,0.10665357857942581
net_dict.attn_layers.0,3,8.328638076782232,0.06333662569522858
net_dict.attn_layers.1,1,7.408432960510247,0.18018905818462372
net_dict.attn_layers.1,2,8.159806251525879,0.1030658483505249
net_dict.attn_layers.1,3,8.513405799865716,0.06072480231523514
net_dict.attn_layers.2,1,7.528865814208977,0.1779080033302307
net_dict.attn_layers.2,2,8.233934402465824,0.08317022025585175
net_dict.attn_layers.2,3,8.571843147277834,0.0571335144340992
net_dict.attn_layers.3,1,7.548967361450201,0.16780716180801392
net_dict.attn_layers.3,2,8.364290237426756,0.07599479705095291
net_dict.attn_layers.3,3,8.658868789672848,0.04440092667937279
net_dict.attn_layers.4,1,7.516450881958015,0.15738017857074738
net_dict.attn_layers.4,2,8.376978874206554,0.07371169328689575
net_dict.attn_layers.4,3,8.654953002929677,0.043095022439956665
net_dict.attn_layers.5,1,7.413712024688713,0.15118935704231262
net_dict.attn_layers.5,2,8.273202896118159,0.07175470888614655
net_dict.attn_layers.5,3,8.580314636230476,0.04276854917407036
net_dict.attn_layers.6,1,7.34602832794189,0.15086352825164795
net_dict.attn_layers.6,2,8.131688117980964,0.07697328925132751
net_dict.attn_layers.6,3,8.432277679443354,0.04799216613173485
net_dict.attn_layers.7,1,7.231846332550041,0.15575110912322998
net_dict.attn_layers.7,2,8.040396690368649,0.08186560124158859
net_dict.attn_layers.7,3,8.332016944885247,0.05093047767877579
net_dict.attn_layers.8,1,7.145206928253168,0.157706156373024
net_dict.attn_layers.8,2,8.008206367492669,0.07566861808300018
net_dict.attn_layers.8,3,8.288237571716316,0.04897156357765198
net_dict.attn_layers.9,1,7.0657000541686985,0.16878467798233032
net_dict.attn_layers.9,2,7.947896480560299,0.07599479705095291
net_dict.attn_layers.9,3,8.269006729125971,0.05060397461056709
net_dict.attn_layers.10,1,7.029485702514648,0.161290243268013
net_dict.attn_layers.10,2,7.907801151275642,0.08153949677944183
net_dict.attn_layers.10,3,8.23723125457763,0.04831864684820175
net_dict.attn_layers.11,1,7.070649147033684,0.15379607677459717
net_dict.attn_layers.11,2,7.932800769805903,0.08186560124158859
net_dict.attn_layers.11,3,8.237495422363276,0.05190987512469292
net_dict.attn_layers.12,1,6.996711730957027,0.15607693791389465
net_dict.attn_layers.12,2,7.942942619323733,0.07664709538221359
net_dict.attn_layers.12,3,8.241992950439457,0.04701274260878563
net_dict.attn_layers.13,1,7.102138042449947,0.15086352825164795
net_dict.attn_layers.13,2,7.9330840110778835,0.07795170694589615
net_dict.attn_layers.13,3,8.288169860839833,0.04211554303765297
net_dict.attn_layers.14,1,6.991113662719729,0.15607693791389465
net_dict.attn_layers.14,2,7.944601535797124,0.0733855664730072
net_dict.attn_layers.14,3,8.31120586395264,0.0447273775935173
net_dict.attn_layers.15,1,7.1029267311096165,0.13848163187503815
net_dict.attn_layers.15,2,8.047756195068354,0.06197001412510872
net_dict.attn_layers.15,3,8.341199874877926,0.03950373828411102
net_dict.attn_layers.16,1,7.097579479217532,0.14890849590301514
net_dict.attn_layers.16,2,8.011487960815431,0.06686238944530487
net_dict.attn_layers.16,3,8.381612777709964,0.03656546026468277
net_dict.attn_layers.17,1,7.253415584564215,0.13848163187503815
net_dict.attn_layers.17,2,8.181897163391119,0.04827137663960457
net_dict.attn_layers.17,3,8.54727458953857,0.023179879412055016
net_dict.attn_layers.18,1,7.424298286437994,0.11730201542377472
net_dict.attn_layers.18,2,8.416383743286138,0.04305282235145569
net_dict.attn_layers.18,3,8.740627288818366,0.026444651186466217
net_dict.attn_layers.19,1,7.4857959747314355,0.12088632583618164
net_dict.attn_layers.19,2,8.450385093688963,0.04794522002339363
net_dict.attn_layers.19,3,8.786138534545893,0.023179879412055016
net_dict.attn_layers.20,1,7.499271869659419,0.1225154772400856
net_dict.attn_layers.20,2,8.500211715698248,0.04272666200995445
net_dict.attn_layers.20,3,8.79959487915039,0.020894557237625122
net_dict.attn_layers.21,1,7.635850906372077,0.11045940965414047
net_dict.attn_layers.21,2,8.551197052001946,0.02870187722146511
net_dict.attn_layers.21,3,8.919546127319341,0.021873975172638893
net_dict.attn_layers.22,1,7.886178493499763,0.09905508905649185
net_dict.attn_layers.22,2,8.905353546142576,0.024787990376353264
net_dict.attn_layers.22,3,9.211797714233407,0.009141365066170692
net_dict.attn_layers.23,1,8.271279335021967,0.09384158253669739
net_dict.attn_layers.23,2,9.297537803649902,0.020547952502965927
net_dict.attn_layers.23,3,9.663410186767587,0.004897159058600664
net_dict.attn_layers.24,1,7.998110294342045,0.10198763757944107
net_dict.attn_layers.24,2,9.101293563842779,0.01956947334110737
net_dict.attn_layers.24,3,9.384147644042963,0.01240614429116249
net_dict.attn_layers.25,1,8.191288948059086,0.0984034314751625
net_dict.attn_layers.25,2,9.205493927001953,0.022504882887005806
net_dict.attn_layers.25,3,9.53707027435303,0.006529548671096563
net_dict.attn_layers.26,1,8.26434803009034,0.08927992731332779
net_dict.attn_layers.26,2,9.267514228820803,0.01924332231283188
net_dict.attn_layers.26,3,9.615827560424792,0.006203072145581245
net_dict.attn_layers.27,1,8.307585716247564,0.07950475811958313
net_dict.attn_layers.27,2,9.381975173950194,0.01956947334110737
net_dict.attn_layers.27,3,9.666526794433587,0.004897159058600664
net_dict.attn_layers.28,1,8.343095779418952,0.08797648549079895
net_dict.attn_layers.28,2,9.388164520263674,0.021200256422162056
net_dict.attn_layers.28,3,9.701281547546383,0.004897159058600664
net_dict.attn_layers.29,1,8.37161636352538,0.09449335932731628
net_dict.attn_layers.29,2,9.43980312347411,0.018917154520750046
net_dict.attn_layers.29,3,9.73285388946534,0.002938296413049102
net_dict.attn_layers.30,1,8.403882980346683,0.07852722704410553
net_dict.attn_layers.30,2,9.44873142242431,0.017612522467970848
net_dict.attn_layers.30,3,9.776236534118645,0.003917725756764412
net_dict.attn_layers.31,1,8.489493370056154,0.07429126650094986
net_dict.attn_layers.31,2,9.467711448669434,0.01859099790453911
net_dict.attn_layers.31,3,9.81224155426025,0.002938296413049102
net_dict.attn_layers.32,1,8.639210700988768,0.06972957402467728
net_dict.attn_layers.32,2,9.599885940551756,0.017612522467970848
net_dict.attn_layers.32,3,9.915057182312019,0.002938296413049102
net_dict.attn_layers.33,1,8.856183052062988,0.06060604006052017
net_dict.attn_layers.33,2,9.816240310668958,0.016634061932563782
net_dict.attn_layers.33,3,10.101497650146477,0.003591249929741025
net_dict.attn_layers.34,1,8.8481273651123,0.07526878267526627
net_dict.attn_layers.34,2,9.872881889343256,0.01728636957705021
net_dict.attn_layers.34,3,10.244296073913583,0.002938296413049102
net_dict.attn_layers.35,1,8.811507225036623,0.07396548241376877
net_dict.attn_layers.35,2,9.957675933837882,0.01859099790453911
net_dict.attn_layers.35,3,10.253346443176262,0.0032647743355482817
net_dict.attn_layers.36,1,8.879613876342773,0.0654936209321022
net_dict.attn_layers.36,2,9.989237785339355,0.015655577182769775
