last_val_loss,ul2,causal_denoisers,noncausal_masking,causal_divider,s_divider,r_divider,x_divider,randomize_denoiser_settings,randomize_mask_width,no_special_tokens,alternate_denoisers,progressive_tasks,model_scale,depth,width,num_params,num_non_embedding_params,num_heads,linear_value,seed,run_num,max_epochs,max_steps,max_tokens,max_time_seconds,gpu_capacity_scalar,train_loss,train_pplx,train_acc,val_loss_causal,val_pplx_causal,val_acc_causal,val_loss_s,val_pplx_s,val_loss_r,val_pplx_r,val_loss_x,val_pplx_x,grad_norm,cumulative_time,tokens_seen,epoch,batch_size,seq_length,learning_rate,weight_decay
4.29355001449585,true,true,false,1.0,1000.0,1.0,1.0,true,true,false,true,false,0.28660931677591023,3,128,13186819,307715,1,false,1500,1,4.0,1000000000,1000000000000,1000000000,1.8,"[10.9375, 7.125, 6.15625, 6.09375, 6.65625, 5.6875, 5.8125, 6.28125, 5.46875, 5.625, 6.0625, 5.25, 5.46875, 5.40625, 5.0625, 5.3125, 5.34375, 4.96875, 5.21875, 5.84375, 4.875, 5.15625, 5.71875, 4.78125, 5.125, 5.6875, 4.6875, 5.0, 5.0625, 5.0, 5.625, 5.59375, 4.90625, 5.53125, 4.59375, 4.875, 4.78125, 4.4375, 5.5, 4.71875, 5.40625, 4.71875, 5.3125, 4.53125, 4.6875, 4.28125]","[56246.13703982564, 1242.6422114907643, 471.65409105600037, 443.0780328947756, 777.6258708006411, 295.1536813111334, 334.4529092733564, 534.454058724998, 237.16268053769682, 277.27123541786733, 429.4459639751441, 190.56559548899648, 237.16268053769682, 222.79372947539696, 157.98444750913964, 202.85601193019082, 209.29534858106226, 143.84648546510235, 184.70251237823084, 345.0695770081813, 130.97372372343708, 173.51196015715834, 304.52285849066146, 119.2529400389478, 168.1735618985282, 295.1536813111334, 108.58104437774381, 148.41265995084171, 157.98444750913964, 148.41265995084171, 277.27123541786733, 268.7405019803435, 135.13127316675195, 252.45834868093485, 98.86417218989342, 130.97372372343708, 119.2529400389478, 84.56301660848239, 244.69102700608175, 112.02777436123631, 222.79372947539696, 112.02777436123631, 202.85601193019082, 92.87429870393589, 108.58104437774381, 72.33058872117358]","[3.263707549194805e-05, 0.1091139018535614, 0.18947453796863556, 0.17667265236377716, 0.12070822715759277, 0.20222747325897217, 0.18947453796863556, 0.14698922634124756, 0.213789165019989, 0.19859661161899567, 0.1600358933210373, 0.2240535169839859, 0.21060705184936523, 0.2114882469177246, 0.24180808663368225, 0.21837466955184937, 0.21461324393749237, 0.24915099143981934, 0.2235419899225235, 0.17029127478599548, 0.2540490925312042, 0.22868500649929047, 0.17943443357944489, 0.26070237159729004, 0.2286115437746048, 0.1817305088043213, 0.2667936086654663, 0.24113330245018005, 0.234375, 0.23981758952140808, 0.1849748194217682, 0.18401052057743073, 0.24412427842617035, 0.18848881125450134, 0.27190932631492615, 0.24923181533813477, 0.2517569959163666, 0.286790668964386, 0.19134904444217682, 0.2594223916530609, 0.19469958543777466, 0.25680312514305115, 0.20589877665042877, 0.2755383551120758, 0.2651572525501251, 0.3017085790634155]","[10.590156555175781, 6.461019039154053, 6.023608207702637, 5.837234973907471, 5.768894195556641, 5.6089701652526855, 5.517638206481934, 5.478096008300781, 5.344274044036865, 5.344000816345215, 5.255218029022217, 5.184638977050781, 5.094604969024658, 5.033571720123291, 4.894061088562012, 4.948829174041748, 4.892787933349609, 4.8796772956848145, 4.839888572692871, 4.86945915222168, 4.816237926483154, 4.735577583312988, 4.695160865783691, 4.729966163635254, 4.708705902099609, 4.68533992767334, 4.657172679901123, 4.6994123458862305, 4.638678073883057, 4.696994304656982, 4.6453938484191895, 4.606181621551514, 4.6064043045043945, 4.510587692260742, 4.503021717071533, 4.4120192527771, 4.503826141357422, 4.392742156982422, 4.407027721405029, 4.340151309967041, 4.355879783630371, 4.343744277954102, 4.3259735107421875, 4.241436004638672, 4.2899627685546875, 4.29355001449585]","[39741.4375, 639.7099609375, 413.0647277832031, 342.82879638671875, 320.1822814941406, 272.8620910644531, 249.04525756835938, 239.38963317871094, 209.40509033203125, 209.34788513183594, 191.56259155273438, 178.50839233398438, 163.13885498046875, 153.47972106933594, 133.4941864013672, 141.0093231201172, 133.3243408203125, 131.58778381347656, 126.45486450195312, 130.2500457763672, 123.49922180175781, 113.92889404296875, 109.41607666015625, 113.2913818359375, 110.908203125, 108.34677124023438, 105.3375244140625, 109.88224792480469, 103.4072494506836, 109.61686706542969, 104.10404968261719, 100.10089874267578, 100.1231918334961, 90.97500610351562, 90.2892837524414, 82.43551635742188, 90.36194610595703, 80.86162567138672, 82.02506256103516, 76.71893310546875, 77.93514251708984, 76.99507904052734, 75.63890075683594, 69.50740051269531, 72.96354675292969, 73.22576141357422]","[0.022348003461956978, 0.1852811574935913, 0.1994977742433548, 0.19850791990756989, 0.20242081582546234, 0.21353502571582794, 0.21702940762043, 0.21900911629199982, 0.22675515711307526, 0.22743278741836548, 0.2299240380525589, 0.23565055429935455, 0.24148334562778473, 0.2453165352344513, 0.25639086961746216, 0.2522786855697632, 0.2527437210083008, 0.25673630833625793, 0.25978556275367737, 0.25577300786972046, 0.26215726137161255, 0.26600369811058044, 0.2679368853569031, 0.26646873354911804, 0.2703152000904083, 0.2661830484867096, 0.2744273543357849, 0.26957109570503235, 0.27043473720550537, 0.2675316631793976, 0.2682690918445587, 0.27374976873397827, 0.27683886885643005, 0.28307029604911804, 0.28505662083625793, 0.2916799783706665, 0.2827381193637848, 0.29305511713027954, 0.28847789764404297, 0.2996519207954407, 0.2949816882610321, 0.29627713561058044, 0.2985159158706665, 0.3044683039188385, 0.30040258169174194, 0.30195045471191406]","[10.47313404083252, 6.732183933258057, 6.38951301574707, 6.240185737609863, 6.193118572235107, 6.073184490203857, 6.004117965698242, 5.981736183166504, 5.883411884307861, 5.865274429321289, 5.791194915771484, 5.72874116897583, 5.6546807289123535, 5.603753566741943, 5.49582052230835, 5.535400867462158, 5.485097885131836, 5.484982490539551, 5.462553024291992, 5.458544731140137, 5.42249870300293, 5.352777481079102, 5.33231782913208, 5.363863945007324, 5.338915824890137, 5.309656620025635, 5.305461883544922, 5.337693214416504, 5.276273250579834, 5.33078145980835, 5.2889862060546875, 5.250811576843262, 5.257680892944336, 5.171428680419922, 5.156650066375732, 5.079459190368652, 5.175436019897461, 5.072000026702881, 5.085139751434326, 5.020342826843262, 5.044221878051758, 5.040255546569824, 5.024728298187256, 4.95391321182251, 4.996176242828369, 4.985441207885742]","[35352.6015625, 838.9739379882812, 595.5640258789062, 512.9517211914062, 489.367919921875, 434.0590515136719, 405.0919494628906, 396.1260070800781, 359.03076171875, 352.57757568359375, 327.4028015136719, 307.5806884765625, 285.6242370605469, 271.4424133300781, 243.67051696777344, 253.50848388671875, 241.07168579101562, 241.0438690185547, 235.69757080078125, 234.7547149658203, 226.4434356689453, 211.19334411621094, 206.9163055419922, 213.54776000976562, 208.2860565185547, 202.28005981445312, 201.43333435058594, 208.03155517578125, 195.6387481689453, 206.59864807128906, 198.1417694091797, 190.72035217285156, 192.03497314453125, 176.16575622558594, 173.5814208984375, 160.6865997314453, 176.8731231689453, 159.4924774169922, 161.60198974609375, 151.4627227783203, 155.123046875, 154.5089874267578, 152.12841796875, 141.72804260253906, 147.8462677001953, 146.2676239013672]","[10.52489948272705, 6.605942249298096, 6.226016044616699, 6.055945873260498, 5.996981620788574, 5.858572959899902, 5.7709059715271, 5.744278430938721, 5.631206035614014, 5.6151018142700195, 5.53148078918457, 5.467190265655518, 5.384459018707275, 5.333631992340088, 5.203281879425049, 5.256989002227783, 5.205507755279541, 5.188318729400635, 5.153336524963379, 5.1779327392578125, 5.136427402496338, 5.058550834655762, 5.017298221588135, 5.054047584533691, 5.029318332672119, 5.013052940368652, 4.9880757331848145, 5.030062675476074, 4.976134300231934, 5.024975776672363, 4.975855350494385, 4.93748140335083, 4.941243648529053, 4.854786396026611, 4.843237400054932, 4.757005214691162, 4.8448638916015625, 4.743640899658203, 4.757680892944336, 4.694717884063721, 4.709888458251953, 4.700559616088867, 4.6870598793029785, 4.607944011688232, 4.649864673614502, 4.655879020690918]","[37230.83984375, 739.4732055664062, 505.7345886230469, 426.6405944824219, 402.21136474609375, 350.2226867675781, 320.8270568847656, 312.39697265625, 278.99737548828125, 274.54034423828125, 252.51666259765625, 236.7930908203125, 217.99139404296875, 207.1884002685547, 181.86752319335938, 191.9021453857422, 182.2727813720703, 179.16647338867188, 173.0072021484375, 177.31527709960938, 170.1063995361328, 157.36178588867188, 151.00228881835938, 156.65475463867188, 152.82830810546875, 150.3625946044922, 146.65347290039062, 152.94210815429688, 144.9126434326172, 152.16607666015625, 144.87222290039062, 139.41822814941406, 139.94374084472656, 128.35287475585938, 126.8790512084961, 116.3964614868164, 127.08558654785156, 114.85125732421875, 116.47513580322266, 109.36762237548828, 111.03943634033203, 110.00838470458984, 108.53327941894531, 100.27747344970703, 104.57051849365234, 105.20133972167969]","[10.408098220825195, 6.881457805633545, 6.602110862731934, 6.467559814453125, 6.427687168121338, 6.3246541023254395, 6.256847381591797, 6.253464221954346, 6.172146320343018, 6.129591464996338, 6.063612937927246, 6.014891147613525, 5.94361686706543, 5.896524429321289, 5.793462753295898, 5.845073699951172, 5.792185306549072, 5.7861528396606445, 5.7586140632629395, 5.76539421081543, 5.739344120025635, 5.6718668937683105, 5.639035224914551, 5.67631721496582, 5.656907081604004, 5.638370990753174, 5.619622230529785, 5.674347877502441, 5.606389045715332, 5.653835296630859, 5.597690582275391, 5.5810160636901855, 5.585364818572998, 5.501521587371826, 5.499202251434326, 5.427823066711426, 5.5065484046936035, 5.410270690917969, 5.418765068054199, 5.377970218658447, 5.400867938995361, 5.387762546539307, 5.3697509765625, 5.308831691741943, 5.351921558380127, 5.34927225112915]","[33126.58984375, 974.0409545898438, 736.6453857421875, 643.9078979492188, 618.7387084960938, 558.1624145507812, 521.5699462890625, 519.808349609375, 479.2116394042969, 459.2466735839844, 429.92425537109375, 409.47967529296875, 381.31011962890625, 363.7695617675781, 328.1461181640625, 345.5267028808594, 327.7272033691406, 325.75616455078125, 316.9076232910156, 319.0635986328125, 310.85931396484375, 290.575439453125, 281.1902770996094, 291.8714904785156, 286.2608337402344, 281.0035705566406, 275.7841796875, 291.2972412109375, 272.1587219238281, 285.38287353515625, 269.8016357421875, 265.3401184082031, 266.49652099609375, 245.0636749267578, 244.49594116210938, 227.65232849121094, 246.2986602783203, 223.69134521484375, 225.5995635986328, 216.5814666748047, 221.597900390625, 218.7127227783203, 214.80862426757812, 202.11326599121094, 211.0126495361328, 210.45436096191406]","[0.6606420141350571, 0.8049503713429541, 0.17709228809978073, 0.134838865577322, 0.2712766566210861, 0.2263148888004341, 0.13933250226682256, 0.7744958649728615, 0.46184873254406683, 0.25483089239770057, 0.2598674863964626, 0.18310927450675496, 0.19397986932737252, 0.4269055023937707, 0.29542942614797885, 0.24245181676802136, 0.3880563983416807, 0.27902977432618453, 0.2478214350817729, 0.30577471044568333, 0.25840795633511776, 0.2742031553682676, 0.34000196829745016, 0.48077981075236326, 0.4344381667252628, 0.2286019463424966, 0.24981956377987, 0.4676478780856773, 0.42908214061540667, 0.2187766501677777, 0.2242942755962756, 0.23639269805711263, 0.31911425376503794, 0.31290751946185197, 0.2836624793900185, 0.1771232136997719, 0.4852183463208024, 0.16996645068706787, 0.5252589447184944, 0.20860546736364258, 0.32994107852075644, 0.3116061435676901, 0.8606855598505766, 0.22275447783194044, 1.0817483514296546, 0.4336405581288839]","[0.0, 0.5307314453125, 2.019573974609375, 3.510040649414062, 5.002745239257813, 6.498408081054688, 7.9902060546875004, 9.483811157226564, 10.978512939453125, 12.473767333984375, 13.964174438476562, 15.453023803710936, 16.944371826171874, 18.437787231445313, 19.930541381835937, 21.420278564453124, 22.908499755859374, 24.397524658203125, 25.8952783203125, 27.39276867675781, 28.88802160644531, 30.38138391113281, 31.878903564453125, 33.37677490234375, 34.870850830078126, 36.36622802734375, 37.87288293457031, 39.37446569824219, 40.88140454101563, 42.38486010742188, 44.04332958984375, 45.99576245117188, 47.79766821289063, 50.351143798828126, 53.23927978515625, 57.036228515625, 61.734417968749995, 66.7378662109375, 78.84128808593749, 90.94472460937499, 110.76032812499999, 130.425771484375, 158.289814453125, 197.765845703125, 322.940869140625, 472.440041015625]","[122560, 1348160, 2573760, 3799360, 5024960, 6250560, 7476160, 8701760, 9927360, 11152960, 12378560, 13604160, 14829760, 16055360, 17280960, 18506560, 19732160, 20957120, 22182080, 23407040, 24632000, 25856960, 27081920, 28306880, 29531840, 30755520, 31979200, 33202880, 34426560, 35772608, 37363392, 38831808, 40912064, 43237056, 46296256, 50089664, 54127808, 63917248, 73706688, 89736896, 105644736, 127578816, 158652096, 257233600, 374946496, 476818112]","[0.0010282501838072711, 0.011310752021879983, 0.021593253859952696, 0.03187575569802541, 0.042158257536098115, 0.05244075937417083, 0.06272326121224354, 0.07300576305031625, 0.08328826488838896, 0.09357076672646167, 0.10385326856453439, 0.1141357704026071, 0.1244182722406798, 0.13470077407875253, 0.14498327591682522, 0.15526577775489794, 0.16554827959297067, 0.17582541197838641, 0.18610254436380216, 0.1963796767492179, 0.20665680913463366, 0.21693394152004944, 0.2272110739054652, 0.23748820629088094, 0.2477653386762967, 0.2580317321563985, 0.26829812563650035, 0.27856451911660224, 0.28883091259670407, 0.3001239454248161, 0.3134702569489485, 0.32578992912507065, 0.3432427980412438, 0.3627489456534373, 0.38841492935369193, 0.4202407491420076, 0.45411984762634366, 0.5362509954671584, 0.6183821433079731, 0.7528718978973072, 0.8863350131386312, 1.0703568945978625, 1.3310545599984402, 2.1581306827790963, 3.145714779943638, 4.000394184943179]","[3830, 3830, 3830, 3830, 3830, 3830, 3830, 3830, 3830, 1915, 1915, 1915, 1915, 1915, 1915, 1915, 1915, 957, 957, 957, 957, 957, 957, 957, 957, 478, 478, 478, 478, 478, 478, 478, 478, 239, 239, 239, 239, 239, 239, 239, 239, 119, 119, 119, 119, 119]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64, 128, 128, 128, 128, 128, 128, 128, 128, 256, 256, 256, 256, 256, 256, 256, 256, 512, 512, 512, 512, 512, 512, 512, 512, 1024, 1024, 1024, 1024, 1024]","[9.642210775174552e-05, 0.0005688904357352986, 0.0010413587637188514, 0.0015138270917024045, 0.0019862954196859578, 0.0024587637476695106, 0.0029312320756530634, 0.0034037004036366163, 0.00387616873162017, 0.004348637059603723, 0.004821105387587276, 0.003979561404979677, 0.003778932038730095, 0.00366300650233787, 0.0035819862677812044, 0.0035199866066577133, 0.00346992620152326, 0.003428040602826821, 0.0033920935695782445, 0.0033606502255870427, 0.0033327360189263707, 0.0033076594325593227, 0.003284912422113513, 0.003264111018152603, 0.0032449581200004823, 0.0032272192345918346, 0.0032107061137915663, 0.0031952653971289518, 0.003180770531018648, 0.0031671158937149942, 0.003154212442012091, 0.003141984430744914, 0.0031303669032647866, 0.0031193037455871657, 0.0031087461590770774, 0.0030986514482904183, 0.0030889820491678374, 0.0030797047426782457, 0.003070790013085617, 0.0030622115201140694, 0.003053945661631292, 0.0030459712088768687, 0.00303826900028673, 0.003030821682992616, 0.0030236134933753303, 0.003021495485533628]","[16.0, 3.055481811740322e-06, 4.677431294393289e-06, 2.2288236228042546e-05, 1.933896069448881e-05, 2.2288236228042546e-05, 4.86530246601621e-05, 2.9604712293123416e-05, 1.0961319714399658e-05, 8.583810673224232e-05, 5.6072822317876696e-05, 1.4559551199006799e-05, 0.0001314037757116206, 9.892879097486151e-05, 2.2288236228042546e-05, 0.00016258171534461982, 8.583810673224232e-05, 2.568728909504407e-05, 0.00020115718913898316, 0.0001314037757116206, 3.178206639047195e-05, 0.00026719030834123654, 0.00014106820165232542, 0.0001314037757116206, 0.0003079379913032303, 0.00016258171534461982, 0.00016258171534461982, 0.00038100188959356006, 0.00016258171534461982, 0.00038100188959356006, 0.00021595180783502823, 0.00020115718913898316, 0.0005060719569349401, 0.00026719030834123654, 0.0005432923101704427, 0.0002868415012620927, 0.0005432923101704427, 6.93771209182102e-05, 0.0002868415012620927, 6.93771209182102e-05, 6.462417135735987e-05, 8.583810673224232e-05, 0.0004714015287932437, 0.0008928583362905641, 0.00043910633320702966, 0.000958525880620175]"
