last_val_loss,ul2,causal_denoisers,causal_divider,s_divider,r_divider,x_divider,randomize_denoiser_settings,randomize_mask_width,model_scale,depth,width,num_params,num_non_embedding_params,num_heads,linear_value,seed,run_num,max_epochs,max_steps,max_tokens,max_time_seconds,gpu_capacity_scalar,train_loss,train_pplx,train_acc,val_loss_causal,val_pplx_causal,val_acc_causal,val_loss_s,val_pplx_s,val_loss_r,val_pplx_r,val_loss_x,val_pplx_x,grad_norm,cumulative_time,tokens_seen,epoch,batch_size,seq_length,learning_rate,weight_decay
5.7106242179870605,true,false,1.0,1.0,1.0,1.0,false,false,1.000083460596253,8,384,46013576,7376264,1,false,1300,1,1,1000000000,1000000000000,1000000000,1.7,"[10.9375, 7.90625, 6.96875, 6.65625, 6.25, 5.96875, 5.78125]","[56246.13703982564, 2714.1786995635907, 1062.888320825256, 777.6258708006411, 518.0106469058294, 391.01502451007843, 324.162881849071]","[2.0559211407089606e-05, 0.02150493487715721, 0.1136307641863823, 0.1405530422925949, 0.173684224486351, 0.19102591276168823, 0.20449219644069672]","[10.718009948730469, 8.160236358642578, 7.093213081359863, 7.316028594970703, 6.178990364074707, 5.88561487197876, 5.7106242179870605]","[45161.625, 3498.9951171875, 1203.763916015625, 1504.211181640625, 482.50262451171875, 359.82257080078125, 302.0584411621094]","[0.006933594588190317, 0.011790365912020206, 0.06591145694255829, 0.0893033966422081, 0.1808203160762787, 0.1974935084581375, 0.20828776061534882]","[8.655708312988281, 2.2178854942321777, 2.1674556732177734, 1.971859335899353, 1.8773640394210815, 1.8691798448562622, 1.8459763526916504]","[5742.80322265625, 9.18786907196045, 8.736016273498535, 7.184012413024902, 6.536244869232178, 6.482969284057617, 6.334273815155029]","[8.691373825073242, 1.5675362348556519, 1.2251732349395752, 1.1154322624206543, 1.0602331161499023, 1.0438889265060425, 1.0455152988433838]","[5951.3193359375, 4.794815540313721, 3.4047532081604004, 3.050884485244751, 2.8870418071746826, 2.8402390480041504, 2.844862222671509]","[9.013718605041504, 3.3226218223571777, 3.0861127376556396, 3.0784811973571777, 2.9690651893615723, 2.9394822120666504, 2.9241890907287598]","[8214.96484375, 27.732906341552734, 21.891769409179688, 21.725337982177734, 19.473669052124023, 18.90601921081543, 18.61908721923828]","[16.525274462795974, 5.064026884483182, 2.285760078830415, 7.185334381695082, 1.075873887663973, 2.1073094667424104, 0.22962225285786395]","[0.0, 1.55876416015625, 11.33162060546875, 21.12259912109375, 40.74774365234375, 260.11258740234376, 655.3224311523438]","[97280, 1070080, 2042880, 3988480, 25487360, 64107520, 119265280]","[0.0008161568038574685, 0.008977724842432153, 0.017139292881006837, 0.03346242895815621, 0.21383308261065676, 0.5378473337420717, 1.0006082415292563]","[3040, 3040, 3040, 3040, 3040, 3040, 3040]","[32, 32, 32, 32, 32, 32, 32]","[5.051529968355636e-05, 0.00029804026813298257, 0.0005455652365824086, 0.0007930902050318348, 0.0010406151734812612, 0.0012881401419306872, 0.0014614076198452854]","[16.0, 4.2653995990112086e-06, 1.2970575709001155e-05, 3.080530786995236e-05, 6.078437177403465e-05, 0.00011993841670278932, 0.0001737633394910209]"
5.590639591217041,true,false,1.0,1.0,1.0,1.0,false,false,1.000083460596253,8,384,46013576,7376264,1,false,1301,2,1,1000000000,1000000000000,1000000000,1.7,"[10.9375, 8.0, 7.125, 6.6875, 6.3125, 6.0, 5.9375, 5.59375, 5.5625]","[56246.13703982564, 2980.9419458889515, 1242.6422114907643, 802.3103488344278, 551.4194401095991, 403.42716529117405, 378.9847649011606, 268.7405019803435, 260.47223144443444]","[2.0559211407089606e-05, 0.013671875931322575, 0.08003701269626617, 0.1449527144432068, 0.17478413879871368, 0.19158101081848145, 0.17825864255428314, 0.2096114456653595, 0.2091694176197052]","[10.744768142700195, 8.41886043548584, 8.857529640197754, 8.856962203979492, 6.514230728149414, 5.976469993591309, 5.8298773765563965, 5.632049560546875, 5.590639591217041]","[46386.3828125, 4531.7119140625, 7027.0615234375, 7023.0751953125, 674.6719360351562, 394.04541015625, 340.315673828125, 279.2328186035156, 267.90594482421875]","[0.007382811978459358, 0.008997396565973759, 0.011888021603226662, 0.06388022005558014, 0.14517581462860107, 0.19170576333999634, 0.1892969161272049, 0.1966666728258133, 0.2031836062669754]","[8.691987991333008, 2.2522473335266113, 2.011479139328003, 1.9290305376052856, 1.9079054594039917, 1.9007176160812378, 1.8750184774398804, 1.9198652505874634, 1.9099392890930176]","[5954.9755859375, 9.509068489074707, 7.474355220794678, 6.88282585144043, 6.738950729370117, 6.690685749053955, 6.520931720733643, 6.82003116607666, 6.7526702880859375]","[8.76369571685791, 1.503039836883545, 1.1458840370178223, 1.0774513483047485, 1.056814432144165, 1.0605072975158691, 1.0530784130096436, 1.0625808238983154, 1.060362696647644]","[6397.67578125, 4.495328903198242, 3.1452183723449707, 2.9371821880340576, 2.8771889209747314, 2.887833595275879, 2.866459846496582, 2.8938279151916504, 2.887416124343872]","[9.076176643371582, 3.2764065265655518, 3.025369882583618, 2.9769060611724854, 2.9759397506713867, 2.9799301624298096, 2.9506731033325195, 3.0193569660186768, 2.9932548999786377]","[8744.41796875, 26.480388641357422, 20.60158348083496, 19.62696075439453, 19.608003616333008, 19.686403274536133, 19.11878204345703, 20.478078842163086, 19.950475692749023]","[16.711935835587717, 2.1454241898140136, 2.1601857940850553, 1.9321795155302999, 1.1855889101705344, 0.8265651891603542, 3.0048101809451406, 0.8814935438944398, 0.04071023482492613]","[0.0, 0.999330322265625, 10.917996337890624, 20.850937744140623, 33.77985180664062, 72.59543383789062, 165.20816040039062, 318.5849572753906, 943.0007072753906]","[97280, 1070080, 2042880, 3307520, 7101440, 16148480, 31129600, 92124160, 119265280]","[0.0008161568038574685, 0.008977724842432153, 0.017139292881006837, 0.02774933133115393, 0.0595794466815952, 0.13548202944033977, 0.2611701772343899, 0.7729004932530227, 1.0006082415292563]","[3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040]","[32, 32, 32, 32, 32, 32, 32, 32, 32]","[5.051529968355636e-05, 0.00029804026813298257, 0.0005455652365824086, 0.0007930902050318348, 0.0010406151734812612, 0.0012881401419306872, 0.0015356651103801133, 0.0017831900788295395, 0.0018822000662093098]","[16.0, 4.537253360395562e-06, 1.2193431583748892e-05, 2.5593261373901293e-05, 5.37186782288438e-05, 0.00011275219474751048, 0.0001275826500174583, 0.00022248020869663308, 0.0002517433444689585]"
5.54075288772583,true,false,1.0,1.0,1.0,1.0,false,false,1.000083460596253,8,384,46013576,7376264,1,false,1302,3,1,1000000000,1000000000000,1000000000,1.7,"[10.9375, 8.0625, 6.96875, 6.65625, 6.34375, 6.03125, 5.75, 5.59375]","[56246.13703982564, 3173.196050350923, 1062.888320825256, 777.6258708006411, 568.9233601409298, 416.23330944582995, 314.18944507613503, 268.7405019803435]","[0.0, 0.022902961820364, 0.10909745842218399, 0.14511719346046448, 0.16221217811107635, 0.19078947603702545, 0.20335115492343903, 0.20742188394069672]","[10.715629577636719, 8.394621849060059, 7.476648330688477, 7.7779951095581055, 6.311175346374512, 6.037932872772217, 5.692501068115234, 5.54075288772583]","[45054.25390625, 4423.18994140625, 1766.30224609375, 2387.471435546875, 550.6895751953125, 419.0243225097656, 296.6335144042969, 254.86891174316406]","[0.0077799479477107525, 0.01614583283662796, 0.05914062261581421, 0.08562500774860382, 0.161516934633255, 0.17830078303813934, 0.20647788047790527, 0.21726565062999725]","[8.594609260559082, 2.262765407562256, 2.0629513263702393, 1.9034850597381592, 1.8714350461959839, 1.8715178966522217, 1.8560662269592285, 1.863093376159668]","[5402.427734375, 9.609612464904785, 7.869149684906006, 6.709227561950684, 6.49760627746582, 6.498144626617432, 6.3985090255737305, 6.443630695343018]","[8.643442153930664, 1.5012102127075195, 1.1947455406188965, 1.0868077278137207, 1.0554640293121338, 1.0569690465927124, 1.0418893098831177, 1.0464270114898682]","[5672.79150390625, 4.487111568450928, 3.3027148246765137, 2.964792490005493, 2.8733062744140625, 2.877633810043335, 2.8345654010772705, 2.84745717048645]","[8.989642143249512, 3.278435707092285, 3.0422468185424805, 2.9877328872680664, 2.9751851558685303, 2.957712173461914, 2.9483816623687744, 2.970872402191162]","[8019.5400390625, 26.534177780151367, 20.952224731445312, 19.840612411499023, 19.59321403503418, 19.253835678100586, 19.075023651123047, 19.508893966674805]","[17.900127763675545, 3.2411944015148784, 1.5980255784609045, 1.4391104234447478, 2.1803295533316414, 3.0798802505043814, 0.7447054282024317, 0.36859858784101446]","[0.0, 0.99989013671875, 10.90750927734375, 20.83169287109375, 34.75224853515625, 70.57844775390625, 191.06727587890623, 657.9144008789062]","[97280, 1070080, 2042880, 3404800, 6906880, 18677760, 64302080, 119265280]","[0.0008161568038574685, 0.008977724842432153, 0.017139292881006837, 0.028565488135011398, 0.05794713307388026, 0.15670210634063395, 0.5394796473497867, 1.0006082415292563]","[3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040]","[32, 32, 32, 32, 32, 32, 32, 32]","[5.051529968355636e-05, 0.00029804026813298257, 0.0005455652365824086, 0.0007930902050318348, 0.0010406151734812612, 0.0012881401419306872, 0.0015356651103801133, 0.0017831900788295395]","[16.0, 4.2653995990112086e-06, 1.3797250845049344e-05, 2.8959579154833952e-05, 5.37186782288438e-05, 0.00011275219474751048, 0.00018483808555755377, 0.0002517433444689585]"
5.399837970733643,true,false,1.0,1.0,1.0,1.0,false,false,1.000083460596253,8,384,46013576,7376264,1,false,1303,4,1,1000000000,1000000000000,1000000000,1.7,"[10.9375, 8.0, 7.03125, 6.84375, 6.34375, 6.03125, 5.78125, 5.84375, 5.5, 5.40625]","[56246.13703982564, 2980.9419458889515, 1131.4386804004107, 937.9957297897989, 568.9233601409298, 416.23330944582995, 324.162881849071, 345.0695770081813, 244.69102700608175, 222.79372947539696]","[3.083881892962381e-05, 0.023694491013884544, 0.091704361140728, 0.14548726379871368, 0.16607731580734253, 0.1838507503271103, 0.20116160809993744, 0.18230880796909332, 0.21292147040367126, 0.22039474546909332]","[10.729047775268555, 8.328752517700195, 8.030905723571777, 6.604733943939209, 6.333886623382568, 6.029875755310059, 5.800784111022949, 5.748877048492432, 5.467535972595215, 5.399837970733643]","[45662.875, 4141.22607421875, 3074.509033203125, 738.5802001953125, 563.3395385742188, 415.6617736816406, 330.5574035644531, 313.8368835449219, 236.87496948242188, 221.36978149414062]","[0.006809896323829889, 0.017408855259418488, 0.04632161557674408, 0.1559765785932541, 0.16392578184604645, 0.18714192509651184, 0.20051434636116028, 0.20384764671325684, 0.217122420668602, 0.2203385829925537]","[8.647841453552246, 2.239560127258301, 2.183682918548584, 1.9362621307373047, 1.909980297088623, 1.9083060026168823, 1.8994700908660889, 1.8817118406295776, 1.863520860671997, 1.8609133958816528]","[5697.802734375, 9.38918685913086, 8.878933906555176, 6.932779788970947, 6.7529473304748535, 6.741650581359863, 6.682344436645508, 6.564724922180176, 6.446385860443115, 6.429599285125732]","[8.715069770812988, 1.5225212574005127, 1.1631715297698975, 1.095596194267273, 1.0657448768615723, 1.064100980758667, 1.0529139041900635, 1.0433061122894287, 1.0328903198242188, 1.026857614517212]","[6094.025390625, 4.583763122558594, 3.200063943862915, 2.9909632205963135, 2.902998685836792, 2.8982303142547607, 2.865988254547119, 2.8385844230651855, 2.809171676635742, 2.792275905609131]","[9.028319358825684, 3.2930891513824463, 3.0528926849365234, 2.9945363998413086, 2.9736242294311523, 3.007054567337036, 2.971621513366699, 2.94730806350708, 2.9383275508880615, 2.909346580505371]","[8335.7900390625, 26.92585563659668, 21.176471710205078, 19.976058959960938, 19.562652587890625, 20.227693557739258, 19.523513793945312, 19.054553985595703, 18.884201049804688, 18.34477424621582]","[16.643977933320414, 2.7355160818636968, 1.935567892485067, 3.7419718925967893, 0.8677768844425747, 0.933013435690212, 0.6327657778146121, 3.353484123596508, 0.6571503177817993, 0.900230426190667]","[0.0, 1.0001360473632812, 10.910486633300781, 20.838407531738284, 30.787040344238285, 77.57802471923829, 142.32618878173827, 232.92397784423827, 353.41416534423826, 977.6486653442382]","[97280, 1070080, 2042880, 3015680, 7587840, 13911040, 22763520, 34534400, 95528960, 119265280]","[0.0008161568038574685, 0.008977724842432153, 0.017139292881006837, 0.025300860919581523, 0.06366023070088254, 0.11671042295161799, 0.19098069210264762, 0.2897356653694013, 0.801465981388034, 1.0006082415292563]","[3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040, 1520]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 64]","[5.051529968355636e-05, 0.00029804026813298257, 0.0005455652365824086, 0.0007930902050318348, 0.0010406151734812612, 0.0012881401419306872, 0.0015356651103801133, 0.0017831900788295395, 0.0020307150472789657, 0.002104972537813793]","[16.0, 4.537253360395562e-06, 1.5612022716798405e-05, 1.9989061457865054e-05, 5.37186782288438e-05, 0.00010599654197440204, 0.00015356475109733482, 0.00020915009975987255, 0.00030301066820995003, 0.00032232294786401974]"
5.5924272537231445,true,false,1.0,1.0,1.0,1.0,false,false,1.000083460596253,8,384,46013576,7376264,1,false,1304,5,1,1000000000,1000000000000,1000000000,1.7,"[10.9375, 8.0, 6.96875, 6.625, 6.25, 5.90625, 5.75, 5.625]","[56246.13703982564, 2980.9419458889515, 1062.888320825256, 753.7008538116803, 518.0106469058294, 367.32463722371847, 314.18944507613503, 277.27123541786733]","[2.0559211407089606e-05, 0.02443462237715721, 0.09787212312221527, 0.15725740790367126, 0.17820724844932556, 0.1947985291481018, 0.20178866386413574, 0.2075657993555069]","[10.750343322753906, 8.295145988464355, 7.39459753036499, 7.079704284667969, 6.125985622406006, 5.851037979125977, 5.688109397888184, 5.5924272537231445]","[46645.71875, 4004.366455078125, 1627.162109375, 1187.61181640625, 457.59368896484375, 347.59368896484375, 295.3336486816406, 268.38531494140625]","[0.007220052182674408, 0.01059896033257246, 0.05938802286982536, 0.11636718362569809, 0.1826172024011612, 0.19897134602069855, 0.20912763476371765, 0.2121419459581375]","[8.5912446975708, 2.195146322250366, 2.1940245628356934, 1.894046664237976, 1.8583260774612427, 1.8588393926620483, 1.8649975061416626, 1.8549573421478271]","[5384.28173828125, 8.981302261352539, 8.971233367919922, 6.646201133728027, 6.412985324859619, 6.416277885437012, 6.455912113189697, 6.391417980194092]","[8.65707015991211, 1.5283727645874023, 1.155739426612854, 1.067604422569275, 1.0369985103607178, 1.0408297777175903, 1.0397785902023315, 1.0462889671325684]","[5750.62939453125, 4.610663414001465, 3.1763689517974854, 2.9084017276763916, 2.8207359313964844, 2.831563711166382, 2.8285887241363525, 2.8470640182495117]","[9.001691818237305, 3.294097661972046, 3.0227255821228027, 2.974212408065796, 2.937603712081909, 2.9371185302734375, 2.928581476211548, 2.9503049850463867]","[8116.75732421875, 26.953025817871094, 20.547178268432617, 19.57416343688965, 18.87053680419922, 18.86138343811035, 18.701047897338867, 19.111745834350586]","[17.745813340202286, 8.752490540104516, 1.4483856072878851, 4.087837532152615, 0.6832402073664522, 1.2167923577418875, 0.44100043098478225, 0.36302486617218654]","[0.0, 0.99925634765625, 10.91125439453125, 23.82831201171875, 47.706894042968756, 148.25449560546878, 379.24733935546874, 933.8659018554688]","[97280, 1070080, 2334720, 4669440, 14494720, 37063680, 91248640, 119265280]","[0.0008161568038574685, 0.008977724842432153, 0.019587763292579243, 0.039175526585158486, 0.1216073637747628, 0.31095574226969547, 0.7655550820183055, 1.0006082415292563]","[3040, 3040, 3040, 3040, 3040, 3040, 3040, 3040]","[32, 32, 32, 32, 32, 32, 32, 32]","[5.051529968355636e-05, 0.00029804026813298257, 0.0005455652365824086, 0.0007930902050318348, 0.0010406151734812612, 0.0012881401419306872, 0.0015356651103801133, 0.0016841800914497692]","[16.0, 4.2653995990112086e-06, 1.4676613833656466e-05, 2.8959579154833952e-05, 6.465844258887388e-05, 0.00011993841670278932, 0.00018483808555755377, 0.00022248020869663308]"
