last_val_loss,ul2,causal_denoisers,noncausal_masking,causal_divider,s_divider,r_divider,x_divider,randomize_denoiser_settings,randomize_mask_width,no_special_tokens,alternate_denoisers,model_scale,depth,width,num_params,num_non_embedding_params,num_heads,linear_value,seed,run_num,max_epochs,max_steps,max_tokens,max_time_seconds,gpu_capacity_scalar,train_loss,train_pplx,train_acc,val_loss_causal,val_pplx_causal,val_acc_causal,val_loss_s,val_pplx_s,val_loss_r,val_pplx_r,val_loss_x,val_pplx_x,grad_norm,cumulative_time,tokens_seen,epoch,batch_size,seq_length,learning_rate,weight_decay
3.980325937271118,true,true,true,1000.0,1000.0,1.0,1000.0,true,true,true,true,16.80479738027621,35,1664,773184291,605755939,8,false,1500,1,4.0,1000000000,1000000000000,1000000000,0.6,"[10.9375, 7.28125, 6.78125, 6.53125, 6.375, 6.3125, 6.25, 6.15625, 6.09375, 6.09375, 6.15625, 5.90625, 5.90625, 5.78125, 5.75, 5.75, 5.59375, 5.625, 5.625, 5.53125, 5.40625, 5.40625, 5.53125, 5.375, 5.46875, 5.34375, 5.34375, 5.40625, 5.15625, 5.3125, 5.40625, 5.375, 5.21875, 5.3125, 5.375, 5.34375, 5.0625, 5.15625, 5.0625, 5.40625, 5.34375, 5.25, 5.0625, 5.0, 5.0625, 5.0625, 5.09375, 5.125, 4.9375, 4.78125, 4.875, 5.03125, 4.59375, 4.59375, 4.84375, 4.5, 4.40625, 4.3125, 4.34375, 4.1875, 3.796875, 3.890625]","[56246.13703982564, 1452.7957787509877, 881.1654784726928, 686.2524800524116, 586.9829138590279, 551.4194401095991, 518.0106469058294, 471.65409105600037, 443.0780328947756, 443.0780328947756, 471.65409105600037, 367.32463722371847, 367.32463722371847, 324.162881849071, 314.18944507613503, 314.18944507613503, 268.7405019803435, 277.27123541786733, 277.27123541786733, 252.45834868093485, 222.79372947539696, 222.79372947539696, 252.45834868093485, 215.93909157961207, 237.16268053769682, 209.29534858106226, 209.29534858106226, 222.79372947539696, 173.51196015715834, 202.85601193019082, 222.79372947539696, 215.93909157961207, 184.70251237823084, 202.85601193019082, 215.93909157961207, 209.29534858106226, 157.98444750913964, 173.51196015715834, 157.98444750913964, 222.79372947539696, 209.29534858106226, 190.56559548899648, 157.98444750913964, 148.41265995084171, 157.98444750913964, 157.98444750913964, 162.99940877863045, 168.1735618985282, 139.4207973060761, 119.2529400389478, 130.97372372343708, 153.12378027496428, 98.86417218989342, 98.86417218989342, 126.94408854429318, 90.01685882472805, 81.96128782737502, 74.62660650491885, 76.9955076670035, 65.85775462841478, 44.56159752257929, 48.94133730112768]","[0.0, 0.11326827108860016, 0.14368771016597748, 0.1661129593849182, 0.16974666714668274, 0.1803363710641861, 0.17711792886257172, 0.18635797500610352, 0.19622091948986053, 0.1915625035762787, 0.1837500035762787, 0.20374999940395355, 0.2016666680574417, 0.2084375023841858, 0.21114583313465118, 0.2121874988079071, 0.21302083134651184, 0.21385417878627777, 0.21916666626930237, 0.22500000894069672, 0.22854167222976685, 0.23125000298023224, 0.226458340883255, 0.2367708384990692, 0.2252083420753479, 0.2324746698141098, 0.23458614945411682, 0.22286739945411682, 0.2542229890823364, 0.23004645109176636, 0.22877956926822662, 0.22930744290351868, 0.24440456926822662, 0.2280815988779068, 0.2274305522441864, 0.2238498330116272, 0.253472238779068, 0.2376302033662796, 0.2493489533662796, 0.2367621511220932, 0.2314453125, 0.2327473908662796, 0.2479383647441864, 0.2373046875, 0.2489149272441864, 0.2437065988779068, 0.2353515625, 0.2513020932674408, 0.263237863779068, 0.2660590410232544, 0.2814670205116272, 0.2425130158662796, 0.27734375, 0.3017578125, 0.2693142294883728, 0.286675363779068, 0.302734375, 0.3161892294883728, 0.3087022602558136, 0.3231336772441864, 0.3597005307674408, 0.3453775942325592]","[9.818794250488281, 6.900945663452148, 6.457857131958008, 6.240366458892822, 6.118614673614502, 6.030235767364502, 5.932105541229248, 5.830612659454346, 5.836710453033447, 5.795147895812988, 5.706212997436523, 5.636654376983643, 5.592066764831543, 5.53501033782959, 5.473382949829102, 5.429422855377197, 5.417748928070068, 5.418318748474121, 5.392134189605713, 5.32883882522583, 5.322184085845947, 5.273085117340088, 5.225979328155518, 5.245315074920654, 5.2417449951171875, 5.187775611877441, 5.175247669219971, 5.125611782073975, 5.154908657073975, 5.149014949798584, 5.10369873046875, 5.105710983276367, 5.119615077972412, 5.088672637939453, 5.03124475479126, 5.04868745803833, 5.033312797546387, 5.0603156089782715, 4.981889247894287, 5.070224761962891, 4.945828914642334, 4.947173118591309, 4.943656921386719, 4.824642181396484, 4.818387031555176, 4.786623001098633, 4.68676233291626, 4.755631446838379, 4.749966144561768, 4.7441534996032715, 4.674750328063965, 4.628259181976318, 4.567269802093506, 4.5284953117370605, 4.514577865600586, 4.379403114318848, 4.349179267883301, 4.2551469802856445, 4.218917369842529, 4.152703762054443, 3.920030355453491, 3.980325937271118]","[18375.763671875, 993.2091064453125, 637.6904296875, 513.04443359375, 454.23321533203125, 415.8114318847656, 376.9459228515625, 340.56597900390625, 342.6490478515625, 328.6995544433594, 300.72894287109375, 280.5216064453125, 268.28857421875, 253.4095001220703, 238.26402282714844, 228.01681518554688, 225.3704376220703, 225.4989013671875, 219.6709442138672, 206.19769287109375, 204.83006286621094, 195.01602172851562, 186.0426483154297, 189.6749267578125, 188.9989776611328, 179.06919860839844, 176.83981323242188, 168.27650451660156, 173.27940368652344, 172.2611541748047, 164.62916564941406, 164.9607696533203, 167.27041625976562, 162.17391967773438, 153.1230010986328, 155.8173065185547, 153.4399871826172, 157.63973999023438, 145.74900817871094, 159.20957946777344, 140.58688354492188, 140.7760009765625, 140.2818603515625, 124.54151153564453, 123.7649154663086, 119.89542388916016, 108.50099182128906, 116.2366714477539, 115.58001708984375, 114.91014099121094, 107.20547485351562, 102.33545684814453, 96.28060150146484, 92.61882019042969, 91.33873748779297, 79.79016876220703, 77.41468048095703, 70.46697998046875, 67.95968627929688, 63.60557174682617, 50.40184783935547, 53.53434371948242]","[0.1028645858168602, 0.1572200208902359, 0.18145178258419037, 0.18943361937999725, 0.2003580927848816, 0.2075716257095337, 0.21079428493976593, 0.2172134965658188, 0.2135351300239563, 0.2170702964067459, 0.22563153505325317, 0.2231445014476776, 0.2323046326637268, 0.22691409289836884, 0.2342187762260437, 0.24070310592651367, 0.23602214455604553, 0.23484380543231964, 0.24016931653022766, 0.23964838683605194, 0.24282553791999817, 0.24249349534511566, 0.24993489682674408, 0.24718107283115387, 0.24753905832767487, 0.2517252266407013, 0.2538541853427887, 0.2543359398841858, 0.2514517903327942, 0.2584701478481293, 0.2567187547683716, 0.25908851623535156, 0.25635412335395813, 0.25442060828208923, 0.2596028745174408, 0.2617773115634918, 0.2624153196811676, 0.25675132870674133, 0.26563143730163574, 0.25837886333465576, 0.26605474948883057, 0.26735031604766846, 0.26906898617744446, 0.27655601501464844, 0.27509117126464844, 0.27626311779022217, 0.2885611653327942, 0.279075562953949, 0.2787629961967468, 0.2819075286388397, 0.28677088022232056, 0.2880467176437378, 0.2955794334411621, 0.29390621185302734, 0.2969076335430145, 0.31093746423721313, 0.3103450834751129, 0.31703776121139526, 0.31806647777557373, 0.32416656613349915, 0.34058600664138794, 0.3368944525718689]","[9.642930030822754, 7.17254114151001, 6.761079788208008, 6.588432312011719, 6.487022399902344, 6.419051170349121, 6.349617004394531, 6.279577732086182, 6.289994239807129, 6.237841606140137, 6.190270900726318, 6.146549224853516, 6.122405052185059, 6.049036979675293, 6.036118507385254, 5.981435775756836, 5.986025333404541, 5.945404529571533, 5.937809467315674, 5.894625663757324, 5.907993316650391, 5.8830671310424805, 5.822492599487305, 5.872748374938965, 5.836246013641357, 5.763950824737549, 5.739433765411377, 5.693574905395508, 5.799599647521973, 5.731346130371094, 5.737758159637451, 5.725677013397217, 5.722289085388184, 5.656527996063232, 5.638499736785889, 5.655553817749023, 5.634578704833984, 5.664939880371094, 5.607386589050293, 5.661618709564209, 5.561081886291504, 5.5871968269348145, 5.606881618499756, 5.502538681030273, 5.4901604652404785, 5.433441638946533, 5.336287975311279, 5.4119873046875, 5.458795547485352, 5.418877124786377, 5.376232624053955, 5.360104560852051, 5.30823278427124, 5.23959493637085, 5.249512195587158, 5.167850971221924, 5.1157331466674805, 5.03785514831543, 4.985731601715088, 4.913909435272217, 4.709740161895752, 4.771315574645996]","[15412.3408203125, 1303.1458740234375, 863.5704345703125, 726.6377563476562, 656.562744140625, 613.4182739257812, 572.2711181640625, 533.5611572265625, 539.1480102539062, 511.7507019042969, 487.9763488769531, 467.10089111328125, 455.95819091796875, 423.7031555175781, 418.2647705078125, 396.00701904296875, 397.82867431640625, 381.9924011230469, 379.1021423339844, 363.07952880859375, 367.9656066894531, 358.9070129394531, 337.811767578125, 355.22259521484375, 342.48992919921875, 318.6034240722656, 310.8871765136719, 296.95220947265625, 330.1661071777344, 308.3829650878906, 310.36669921875, 306.6396484375, 305.6025390625, 286.15234375, 281.03973388671875, 285.87371826171875, 279.93994140625, 288.569580078125, 272.43035888671875, 287.61279296875, 260.1031494140625, 266.9851989746094, 272.2928161621094, 245.31304931640625, 242.29522705078125, 228.93499755859375, 207.7394256591797, 224.07566833496094, 234.8135986328125, 225.62484741210938, 216.20545959472656, 212.7464599609375, 201.99224853515625, 188.5930633544922, 190.47268676757812, 175.53660583496094, 166.62234497070312, 154.1385498046875, 146.3101043701172, 136.1702880859375, 111.0229721069336, 118.07411193847656]","[9.70310115814209, 7.048834800720215, 6.628956317901611, 6.439105987548828, 6.337332725524902, 6.2544121742248535, 6.177723407745361, 6.118382930755615, 6.113646507263184, 6.059478759765625, 5.9798407554626465, 5.9289374351501465, 5.919865608215332, 5.864060401916504, 5.805645942687988, 5.794147491455078, 5.767127513885498, 5.7230706214904785, 5.722127437591553, 5.6605448722839355, 5.666928768157959, 5.649890899658203, 5.5705037117004395, 5.591201305389404, 5.613333225250244, 5.507455825805664, 5.472664833068848, 5.44085168838501, 5.48744010925293, 5.454566478729248, 5.425776958465576, 5.445796489715576, 5.467582702636719, 5.3772807121276855, 5.310633659362793, 5.325316905975342, 5.304351329803467, 5.322880744934082, 5.261336326599121, 5.329849720001221, 5.197873592376709, 5.219292640686035, 5.211584091186523, 5.088748931884766, 5.087284564971924, 5.037225246429443, 4.9534807205200195, 4.99470853805542, 5.003464698791504, 4.984277725219727, 4.901413917541504, 4.84065580368042, 4.764455795288086, 4.707624912261963, 4.684371471405029, 4.540590763092041, 4.503498554229736, 4.42998743057251, 4.408102512359619, 4.371285915374756, 4.093260288238525, 4.127803802490234]","[16368.1865234375, 1151.510986328125, 756.6887817382812, 625.8444213867188, 565.2842407226562, 520.3013305664062, 481.8917236328125, 454.1279602050781, 451.9820861816406, 428.1505432128906, 395.3758850097656, 375.75360107421875, 372.3602294921875, 352.1497802734375, 332.16845703125, 328.37091064453125, 319.61712646484375, 305.84149169921875, 305.55316162109375, 287.3041076660156, 289.1440734863281, 284.2594299316406, 262.56536865234375, 268.0564880371094, 274.0552062988281, 246.5222625732422, 238.09298706054688, 230.63772583007812, 241.63699340820312, 233.82266235351562, 227.18699645996094, 231.781005859375, 236.8860321044922, 216.43218994140625, 202.47779846191406, 205.47276306152344, 201.20974731445312, 204.97280883789062, 192.73822021484375, 206.40625, 180.88658142089844, 184.80279541015625, 183.3837127685547, 162.18629455566406, 161.948974609375, 154.04148864746094, 141.66676330566406, 147.6294403076172, 148.9277801513672, 146.09754943847656, 134.4793701171875, 126.55192565917969, 117.26692199707031, 110.78837585449219, 108.24188995361328, 93.74588775634766, 90.33235168457031, 83.93012237548828, 82.11327362060547, 79.1451187133789, 59.93482208251953, 62.041351318359375]","[9.523490905761719, 7.316961765289307, 6.938038349151611, 6.783542156219482, 6.7224225997924805, 6.658031463623047, 6.609400272369385, 6.595566749572754, 6.575185775756836, 6.511819839477539, 6.450284957885742, 6.435060977935791, 6.4693450927734375, 6.433194160461426, 6.387508869171143, 6.421776294708252, 6.36016321182251, 6.271368026733398, 6.3556413650512695, 6.307322025299072, 6.323390960693359, 6.288849830627441, 6.227275371551514, 6.24788236618042, 6.287295341491699, 6.148756504058838, 6.086134910583496, 6.090011119842529, 6.183023452758789, 6.1045989990234375, 6.13010311126709, 6.120983600616455, 6.125109672546387, 5.998461723327637, 5.974283695220947, 6.000672817230225, 5.966439723968506, 5.974593639373779, 5.950624942779541, 6.010079383850098, 5.905642986297607, 5.874917030334473, 5.886380195617676, 5.755047798156738, 5.742741584777832, 5.6978936195373535, 5.641294956207275, 5.6732707023620605, 5.723731517791748, 5.7165913581848145, 5.65348482131958, 5.627961158752441, 5.586047649383545, 5.484360218048096, 5.461563587188721, 5.430234909057617, 5.352262496948242, 5.299923419952393, 5.257375240325928, 5.2321577072143555, 5.013991355895996, 5.056500434875488]","[13677.1904296875, 1505.615478515625, 1030.74169921875, 883.187744140625, 830.82421875, 779.0125732421875, 742.03466796875, 731.8404541015625, 717.0758056640625, 673.0473022460938, 632.8800048828125, 623.3179931640625, 645.0584716796875, 622.1554565429688, 594.3716430664062, 615.0921630859375, 578.33837890625, 529.19873046875, 575.7291259765625, 548.5716552734375, 557.4578247070312, 538.5313720703125, 506.37188720703125, 516.9149169921875, 537.6948852539062, 468.133056640625, 439.71685791015625, 441.4245910644531, 484.4525451660156, 447.9112243652344, 459.4817199707031, 455.3105163574219, 457.19305419921875, 402.80712890625, 393.1848449707031, 403.6987609863281, 390.11279296875, 393.3067321777344, 383.99176025390625, 407.51409912109375, 367.101806640625, 355.9937744140625, 360.0980529785156, 315.77947998046875, 311.917236328125, 298.2374267578125, 281.826416015625, 290.983642578125, 306.0436706542969, 303.86627197265625, 285.2828674316406, 278.0935363769531, 266.6785583496094, 240.8939208984375, 235.4644775390625, 228.20204162597656, 211.08460998535156, 200.32078552246094, 191.97628784179688, 187.19564819335938, 150.50376892089844, 157.0394744873047]","[17.25132443910593, 3.8955558719112595, 1.6844260901412618, 1.5904639837613987, 1.043510968089949, 0.9459040817003154, 0.8110764640576141, 0.8130188293838494, 0.8351478579796541, 0.7680077117881022, 0.9963279550482321, 0.6372488860898765, 0.6470385357931671, 0.6663046401968156, 0.5648809684875071, 0.5362802336342116, 0.6164749539382683, 0.5872687592520011, 0.6314356064233932, 0.529503171726198, 0.5790622404117723, 0.5722221267683125, 0.5789665687653832, 0.6215669514197057, 0.5484998006825235, 0.6219100954956287, 0.6091676864569077, 0.6387366755496889, 0.6036357233387246, 0.6590493892442935, 0.6039513598137541, 0.6971183314471195, 0.6253768377049932, 0.7543290330965627, 0.6586917827803646, 0.6955507383174795, 0.6762348162803425, 0.6852263697195975, 0.716035743625821, 0.7308652333373816, 0.596491679193628, 0.5515200014086793, 0.5333050918039802, 0.5946175481656641, 0.5254684803961981, 0.49747760702512106, 0.5360113094833315, 0.4902287525845071, 0.5486259678876766, 0.48030207284772314, 0.5528472518809281, 0.6335984176677386, 0.6915633037794, 0.7231595463332073, 0.6646166838310401, 0.9685697270041316, 0.9506348967210736, 0.8144873593315143, 1.47720051909878, 1.1706696920009103, 0.6237659730066822, 0.22460404204190385]","[0.0, 0.7605663452148438, 3.2318988647460936, 5.711877624511718, 8.201323913574218, 10.681993835449218, 13.168652282714843, 15.65762225341797, 18.16056414794922, 20.666685729980472, 23.190747009277345, 25.72747332763672, 28.27986932373047, 30.83250018310547, 33.395183288574216, 35.95326190185547, 38.51806463623047, 41.08433612060547, 43.70078216552734, 46.321040222167966, 48.944210876464844, 51.57152166748047, 54.195564880371094, 56.82708856201172, 59.45474822998047, 62.086942810058595, 64.79769940185547, 67.51043963623047, 70.22256536865235, 72.9351986694336, 75.64659295654297, 78.35673016357423, 81.05207049560548, 83.7504642944336, 86.55323260498048, 89.35446795654298, 92.14841326904298, 94.95270819091797, 97.7575951538086, 100.55267279052734, 103.34740545654296, 107.52412518310545, 112.25062469482421, 117.92856951904297, 124.23414715576172, 131.18297088623046, 138.7697057495117, 146.9987614135742, 155.56054266357418, 164.4508483276367, 175.56363446044918, 187.95544110107417, 202.89250457763666, 221.62302996826165, 247.94052215576164, 293.1374440307616, 363.3943815307616, 535.4207252807616, 927.0627565307616, 1906.7362565307617, 5320.262006530762, 12492.954506530761]","[9632, 105952, 202272, 298592, 394912, 491232, 587552, 683872, 780192, 876192, 972192, 1068192, 1164192, 1260192, 1356192, 1452192, 1548192, 1644192, 1740192, 1836192, 1932192, 2028192, 2124192, 2220192, 2316192, 2410912, 2505632, 2600352, 2695072, 2789792, 2884512, 2979232, 3073952, 3166112, 3258272, 3350432, 3442592, 3534752, 3626912, 3719072, 3857312, 3995552, 4161440, 4345760, 4548512, 4769696, 5009312, 5258144, 5516192, 5838752, 6198176, 6631328, 7175072, 7940000, 9257888, 11313056, 16363424, 27800480, 56609696, 156658592, 367244192, 476776352]","[8.08102624872033e-05, 0.0008889128873592363, 0.0016970155122312692, 0.002505118137103302, 0.0033132207619753352, 0.004121323386847368, 0.004929426011719401, 0.005737528636591434, 0.006545631261463467, 0.007351049160007022, 0.008156467058550576, 0.00896188495709413, 0.009767302855637684, 0.010572720754181239, 0.011378138652724794, 0.012183556551268349, 0.012988974449811902, 0.013794392348355456, 0.014599810246899011, 0.015405228145442566, 0.01621064604398612, 0.017016063942529674, 0.01782148184107323, 0.018626899739616783, 0.019432317638160338, 0.02022699663138998, 0.02102167562461962, 0.021816354617849257, 0.0226110336110789, 0.02340571260430854, 0.02420039159753818, 0.02499507059076782, 0.025789749583997462, 0.026562950766599272, 0.027336151949201085, 0.0281093531318029, 0.02888255431440471, 0.02965575549700652, 0.030428956679608335, 0.031202157862210145, 0.032361959636112866, 0.03352176141001558, 0.034913523538698844, 0.03645992590390247, 0.038160968505626454, 0.04001665134387081, 0.04202697441863552, 0.04411461761166041, 0.046279580922945485, 0.048985785062051826, 0.052001269674198894, 0.055635315232427415, 0.0601972022097781, 0.06661477202537315, 0.07767154893657906, 0.09491393530859947, 0.13728536011517878, 0.2332396268760637, 0.4749423165573902, 1.3143295203899175, 3.0810942226350586, 4.000043828157312]","[301, 301, 301, 301, 301, 301, 301, 301, 301, 150, 150, 150, 150, 150, 150, 150, 150, 75, 75, 75, 75, 75, 75, 75, 75, 37, 37, 37, 37, 37, 37, 37, 37, 18, 18, 18, 18, 18, 18, 18, 18, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64, 128, 128, 128, 128, 128, 128, 128, 128, 256, 256, 256, 256, 256, 256, 256, 256, 512, 512, 512, 512, 512, 512, 512, 512, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024]","[1.3692363994031751e-05, 8.078494756478733e-05, 0.00014787753113554292, 0.00021497011470629848, 0.0002820626982770541, 0.00034915528184780966, 0.0004162478654185652, 0.0004833404489893208, 0.0005504330325600764, 0.000617525616130832, 0.0006846181997015875, 0.0005651152475724191, 0.0005366249938885438, 0.0005201630571242857, 0.0005086578269618428, 0.0004998536020034427, 0.0004927448039822003, 0.00048679686448126983, 0.0004816922274304773, 0.0004772271340908299, 0.00047326319379628026, 0.00046970220808178597, 0.0004664720324087757, 0.0004635181414260875, 0.00046079834552912723, 0.00045827934566979023, 0.0004559344097837502, 0.0004537417600086844, 0.00045168342517806624, 0.0004497444065387985, 0.00044791205956345087, 0.0004461756281049685, 0.00044452588803313637, 0.0004429548709149941, 0.0004414556471294407, 0.0004400221537353605, 0.0004386490564708739, 0.0004373316380872525, 0.0004360657072199776, 0.00043484752343385776, 0.0004336737351221488, 0.000432541327707369, 0.000431447580163023, 0.0004303900283053868, 0.00042936643363110334, 0.00042837475672670574, 0.0004274131344697553, 0.00042647986039213916, 0.00042557336769453015, 0.0004246922144946827, 0.0004238350709668107, 0.00042300070808902744, 0.0004221879877639704, 0.0004213958541167463, 0.00042062332580611935, 0.00041986948921089864, 0.0004191334923749004, 0.00041841453961157063, 0.0004177118866840591, 0.00041702483648879446, 0.0004163527351808768, 0.00041602209699662416]","[16.0, 0.0006450186969001383, 0.001599391514517745, 0.0019854336535531747, 0.002260454313560327, 0.0025735706124196804, 0.0029300595271391444, 0.0031947485386241846, 0.003483348420230466, 0.003483348420230466, 0.003965859019288868, 0.004515206595335145, 0.00432411771464361, 0.004714739964066468, 0.004714739964066468, 0.005852727932742697, 0.006663443060908565, 0.006663443060908565, 0.0061113682620455865, 0.007265389929408136, 0.008637327773907829, 0.007586457791343661, 0.007921714096428065, 0.010722103427100471, 0.008271785852041582, 0.007586457791343661, 0.007921714096428065, 0.009417586921946419, 0.009417586921946419, 0.008271785852041582, 0.008637327773907829, 0.012746779267930025, 0.012746779267930025, 0.009019023510564708, 0.011690692266635272, 0.01389826863966325, 0.012746779267930025, 0.012207320500916503, 0.010268331335107985, 0.009417586921946419, 0.013310077481223825, 0.009833763414467808, 0.009833763414467808, 0.014512452797719271, 0.012746779267930025, 0.012207320500916503, 0.011195928349952361, 0.012746779267930025, 0.012207320500916503, 0.016522705993341606, 0.024383847842646137, 0.01582344554365921, 0.0214171601785915, 0.018811417831816158, 0.023351894576982085, 0.03598514891283074, 0.027761478676694505, 0.042780295231631446, 0.04664488363026877, 0.040969782565408897, 0.05790347196729467, 0.0703420689043885]"
